agency_cd,site_no,datetime,tz_cd,01_00060,01_00060_cd
USGS,9073300,5/12/16 3:45,MDT,39,P
USGS,9073300,5/12/16 4:00,MDT,40,P
USGS,9073300,5/12/16 4:15,MDT,40,P
USGS,9073300,5/12/16 4:30,MDT,39,P
USGS,9073300,5/12/16 4:45,MDT,39,P
USGS,9073300,5/12/16 5:00,MDT,39,P
USGS,9073300,5/12/16 5:15,MDT,39,P
USGS,9073300,5/12/16 5:30,MDT,39,P
USGS,9073300,5/12/16 5:45,MDT,39,P
USGS,9073300,5/12/16 6:00,MDT,39,P
USGS,9073300,5/12/16 6:15,MDT,39,P
USGS,9073300,5/12/16 6:30,MDT,39,P
USGS,9073300,5/12/16 6:45,MDT,39,P
USGS,9073300,5/12/16 7:00,MDT,39,P
USGS,9073300,5/12/16 7:15,MDT,39,P
USGS,9073300,5/12/16 7:30,MDT,38,P
USGS,9073300,5/12/16 7:45,MDT,39,P
USGS,9073300,5/12/16 8:00,MDT,38,P
USGS,9073300,5/12/16 8:15,MDT,39,P
USGS,9073300,5/12/16 8:30,MDT,39,P
USGS,9073300,5/12/16 8:45,MDT,38,P
USGS,9073300,5/12/16 9:00,MDT,38,P
USGS,9073300,5/12/16 9:15,MDT,38,P
USGS,9073300,5/12/16 9:30,MDT,38,P
USGS,9073300,5/12/16 9:45,MDT,38,P
USGS,9073300,5/12/16 10:00,MDT,38,P
USGS,9073300,5/12/16 10:15,MDT,39,P
USGS,9073300,5/12/16 10:30,MDT,38,P
USGS,9073300,5/12/16 10:45,MDT,38,P
USGS,9073300,5/12/16 11:00,MDT,38,P
USGS,9073300,5/12/16 11:15,MDT,37,P
USGS,9073300,5/12/16 11:30,MDT,37,P
USGS,9073300,5/12/16 11:45,MDT,37,P
USGS,9073300,5/12/16 12:00,MDT,37,P
USGS,9073300,5/12/16 12:15,MDT,36,P
USGS,9073300,5/12/16 12:30,MDT,36,P
USGS,9073300,5/12/16 12:45,MDT,36,P
USGS,9073300,5/12/16 13:00,MDT,37,P
USGS,9073300,5/12/16 13:15,MDT,37,P
USGS,9073300,5/12/16 13:30,MDT,38,P
USGS,9073300,5/12/16 13:45,MDT,38,P
USGS,9073300,5/12/16 14:00,MDT,38,P
USGS,9073300,5/12/16 14:15,MDT,39,P
USGS,9073300,5/12/16 14:30,MDT,39,P
USGS,9073300,5/12/16 14:45,MDT,39,P
USGS,9073300,5/12/16 15:00,MDT,39,P
USGS,9073300,5/12/16 15:15,MDT,39,P
USGS,9073300,5/12/16 15:30,MDT,39,P
USGS,9073300,5/12/16 15:45,MDT,40,P
USGS,9073300,5/12/16 16:00,MDT,40,P
USGS,9073300,5/12/16 16:15,MDT,40,P
USGS,9073300,5/12/16 16:30,MDT,39,P
USGS,9073300,5/12/16 16:45,MDT,39,P
USGS,9073300,5/12/16 17:00,MDT,39,P
USGS,9073300,5/12/16 17:15,MDT,39,P
USGS,9073300,5/12/16 17:30,MDT,39,P
USGS,9073300,5/12/16 17:45,MDT,40,P
USGS,9073300,5/12/16 18:00,MDT,41,P
USGS,9073300,5/12/16 18:15,MDT,41,P
USGS,9073300,5/12/16 18:30,MDT,41,P
USGS,9073300,5/12/16 18:45,MDT,41,P
USGS,9073300,5/12/16 19:00,MDT,42,P
USGS,9073300,5/12/16 19:15,MDT,42,P
USGS,9073300,5/12/16 19:30,MDT,42,P
USGS,9073300,5/12/16 19:45,MDT,42,P
USGS,9073300,5/12/16 20:00,MDT,43,P
USGS,9073300,5/12/16 20:15,MDT,43,P
USGS,9073300,5/12/16 20:30,MDT,43,P
USGS,9073300,5/12/16 20:45,MDT,44,P
USGS,9073300,5/12/16 21:00,MDT,44,P
USGS,9073300,5/12/16 21:15,MDT,46,P
USGS,9073300,5/12/16 21:30,MDT,46,P
USGS,9073300,5/12/16 21:45,MDT,46,P
USGS,9073300,5/12/16 22:00,MDT,47,P
USGS,9073300,5/12/16 22:15,MDT,47,P
USGS,9073300,5/12/16 22:30,MDT,47,P
USGS,9073300,5/12/16 22:45,MDT,47,P
USGS,9073300,5/12/16 23:00,MDT,47,P
USGS,9073300,5/12/16 23:15,MDT,48,P
USGS,9073300,5/12/16 23:30,MDT,48,P
USGS,9073300,5/12/16 23:45,MDT,48,P
USGS,9073300,5/13/16 0:00,MDT,48,P
USGS,9073300,5/13/16 0:15,MDT,48,P
USGS,9073300,5/13/16 0:30,MDT,48,P
USGS,9073300,5/13/16 0:45,MDT,48,P
USGS,9073300,5/13/16 1:00,MDT,48,P
USGS,9073300,5/13/16 1:15,MDT,48,P
USGS,9073300,5/13/16 1:30,MDT,48,P
USGS,9073300,5/13/16 1:45,MDT,47,P
USGS,9073300,5/13/16 2:00,MDT,48,P
USGS,9073300,5/13/16 2:15,MDT,47,P
USGS,9073300,5/13/16 2:30,MDT,47,P
USGS,9073300,5/13/16 2:45,MDT,47,P
USGS,9073300,5/13/16 3:00,MDT,47,P
USGS,9073300,5/13/16 3:15,MDT,47,P
USGS,9073300,5/13/16 3:30,MDT,47,P
USGS,9073300,5/13/16 3:45,MDT,47,P
USGS,9073300,5/13/16 4:00,MDT,47,P
USGS,9073300,5/13/16 4:15,MDT,46,P
USGS,9073300,5/13/16 4:30,MDT,46,P
USGS,9073300,5/13/16 4:45,MDT,47,P
USGS,9073300,5/13/16 5:00,MDT,46,P
USGS,9073300,5/13/16 5:15,MDT,46,P
USGS,9073300,5/13/16 5:30,MDT,46,P
USGS,9073300,5/13/16 5:45,MDT,46,P
USGS,9073300,5/13/16 6:00,MDT,46,P
USGS,9073300,5/13/16 6:15,MDT,46,P
USGS,9073300,5/13/16 6:30,MDT,44,P
USGS,9073300,5/13/16 6:45,MDT,44,P
USGS,9073300,5/13/16 7:00,MDT,46,P
USGS,9073300,5/13/16 7:15,MDT,44,P
USGS,9073300,5/13/16 7:30,MDT,44,P
USGS,9073300,5/13/16 7:45,MDT,44,P
USGS,9073300,5/13/16 8:00,MDT,44,P
USGS,9073300,5/13/16 8:15,MDT,44,P
USGS,9073300,5/13/16 8:30,MDT,44,P
USGS,9073300,5/13/16 8:45,MDT,44,P
USGS,9073300,5/13/16 9:00,MDT,44,P
USGS,9073300,5/13/16 9:15,MDT,44,P
USGS,9073300,5/13/16 9:30,MDT,44,P
USGS,9073300,5/13/16 9:45,MDT,44,P
USGS,9073300,5/13/16 10:00,MDT,44,P
USGS,9073300,5/13/16 10:15,MDT,44,P
USGS,9073300,5/13/16 10:30,MDT,44,P
USGS,9073300,5/13/16 10:45,MDT,43,P
USGS,9073300,5/13/16 11:00,MDT,43,P
USGS,9073300,5/13/16 11:15,MDT,44,P
USGS,9073300,5/13/16 11:30,MDT,44,P
USGS,9073300,5/13/16 11:45,MDT,43,P
USGS,9073300,5/13/16 12:00,MDT,43,P
USGS,9073300,5/13/16 12:15,MDT,43,P
USGS,9073300,5/13/16 12:30,MDT,43,P
USGS,9073300,5/13/16 12:45,MDT,43,P
USGS,9073300,5/13/16 13:00,MDT,43,P
USGS,9073300,5/13/16 13:15,MDT,43,P
USGS,9073300,5/13/16 13:30,MDT,44,P
USGS,9073300,5/13/16 13:45,MDT,44,P
USGS,9073300,5/13/16 14:00,MDT,44,P
USGS,9073300,5/13/16 14:15,MDT,44,P
USGS,9073300,5/13/16 14:30,MDT,44,P
USGS,9073300,5/13/16 14:45,MDT,43,P
USGS,9073300,5/13/16 15:00,MDT,44,P
USGS,9073300,5/13/16 15:15,MDT,43,P
USGS,9073300,5/13/16 15:30,MDT,44,P
USGS,9073300,5/13/16 15:45,MDT,44,P
USGS,9073300,5/13/16 16:00,MDT,44,P
USGS,9073300,5/13/16 16:15,MDT,44,P
USGS,9073300,5/13/16 16:30,MDT,46,P
USGS,9073300,5/13/16 16:45,MDT,46,P
USGS,9073300,5/13/16 17:00,MDT,46,P
USGS,9073300,5/13/16 17:15,MDT,47,P
USGS,9073300,5/13/16 17:30,MDT,48,P
USGS,9073300,5/13/16 17:45,MDT,48,P
USGS,9073300,5/13/16 18:00,MDT,49,P
USGS,9073300,5/13/16 18:15,MDT,49,P
USGS,9073300,5/13/16 18:30,MDT,51,P
USGS,9073300,5/13/16 18:45,MDT,52,P
USGS,9073300,5/13/16 19:00,MDT,53,P
USGS,9073300,5/13/16 19:15,MDT,56,P
USGS,9073300,5/13/16 19:30,MDT,56,P
USGS,9073300,5/13/16 19:45,MDT,58,P
USGS,9073300,5/13/16 20:00,MDT,61,P
USGS,9073300,5/13/16 20:15,MDT,62,P
USGS,9073300,5/13/16 20:30,MDT,62,P
USGS,9073300,5/13/16 20:45,MDT,62,P
USGS,9073300,5/13/16 21:00,MDT,67,P
USGS,9073300,5/13/16 21:15,MDT,66,P
USGS,9073300,5/13/16 21:30,MDT,67,P
USGS,9073300,5/13/16 21:45,MDT,67,P
USGS,9073300,5/13/16 22:00,MDT,68,P
USGS,9073300,5/13/16 22:15,MDT,68,P
USGS,9073300,5/13/16 22:30,MDT,68,P
USGS,9073300,5/13/16 22:45,MDT,70,P
USGS,9073300,5/13/16 23:00,MDT,68,P
USGS,9073300,5/13/16 23:15,MDT,70,P
USGS,9073300,5/13/16 23:30,MDT,70,P
USGS,9073300,5/13/16 23:45,MDT,70,P
USGS,9073300,5/14/16 0:00,MDT,70,P
USGS,9073300,5/14/16 0:15,MDT,70,P
USGS,9073300,5/14/16 0:30,MDT,70,P
USGS,9073300,5/14/16 0:45,MDT,72,P
USGS,9073300,5/14/16 1:00,MDT,70,P
USGS,9073300,5/14/16 1:15,MDT,68,P
USGS,9073300,5/14/16 1:30,MDT,68,P
USGS,9073300,5/14/16 1:45,MDT,70,P
USGS,9073300,5/14/16 2:00,MDT,70,P
USGS,9073300,5/14/16 2:15,MDT,68,P
USGS,9073300,5/14/16 2:30,MDT,68,P
USGS,9073300,5/14/16 2:45,MDT,68,P
USGS,9073300,5/14/16 3:00,MDT,67,P
USGS,9073300,5/14/16 3:15,MDT,67,P
USGS,9073300,5/14/16 3:30,MDT,67,P
USGS,9073300,5/14/16 3:45,MDT,67,P
USGS,9073300,5/14/16 4:00,MDT,67,P
USGS,9073300,5/14/16 4:15,MDT,67,P
USGS,9073300,5/14/16 4:30,MDT,67,P
USGS,9073300,5/14/16 4:45,MDT,66,P
USGS,9073300,5/14/16 5:00,MDT,66,P
USGS,9073300,5/14/16 5:15,MDT,66,P
USGS,9073300,5/14/16 5:30,MDT,66,P
USGS,9073300,5/14/16 5:45,MDT,64,P
USGS,9073300,5/14/16 6:00,MDT,66,P
USGS,9073300,5/14/16 6:15,MDT,64,P
USGS,9073300,5/14/16 6:30,MDT,64,P
USGS,9073300,5/14/16 6:45,MDT,64,P
USGS,9073300,5/14/16 7:00,MDT,64,P
USGS,9073300,5/14/16 7:15,MDT,62,P
USGS,9073300,5/14/16 7:30,MDT,62,P
USGS,9073300,5/14/16 7:45,MDT,62,P
USGS,9073300,5/14/16 8:00,MDT,62,P
USGS,9073300,5/14/16 8:15,MDT,64,P
USGS,9073300,5/14/16 8:30,MDT,62,P
USGS,9073300,5/14/16 8:45,MDT,61,P
USGS,9073300,5/14/16 9:00,MDT,61,P
USGS,9073300,5/14/16 9:15,MDT,61,P
USGS,9073300,5/14/16 9:30,MDT,61,P
USGS,9073300,5/14/16 9:45,MDT,61,P
USGS,9073300,5/14/16 10:00,MDT,61,P
USGS,9073300,5/14/16 10:15,MDT,61,P
USGS,9073300,5/14/16 10:30,MDT,61,P
USGS,9073300,5/14/16 10:45,MDT,59,P
USGS,9073300,5/14/16 11:00,MDT,61,P
USGS,9073300,5/14/16 11:15,MDT,61,P
USGS,9073300,5/14/16 11:30,MDT,59,P
USGS,9073300,5/14/16 11:45,MDT,59,P
USGS,9073300,5/14/16 12:00,MDT,59,P
USGS,9073300,5/14/16 12:15,MDT,61,P
USGS,9073300,5/14/16 12:30,MDT,58,P
USGS,9073300,5/14/16 12:45,MDT,59,P
USGS,9073300,5/14/16 13:00,MDT,59,P
USGS,9073300,5/14/16 13:15,MDT,59,P
USGS,9073300,5/14/16 13:30,MDT,59,P
USGS,9073300,5/14/16 13:45,MDT,61,P
USGS,9073300,5/14/16 14:00,MDT,59,P
USGS,9073300,5/14/16 14:15,MDT,59,P
USGS,9073300,5/14/16 14:30,MDT,59,P
USGS,9073300,5/14/16 14:45,MDT,58,P
USGS,9073300,5/14/16 15:00,MDT,59,P
USGS,9073300,5/14/16 15:15,MDT,58,P
USGS,9073300,5/14/16 15:30,MDT,59,P
USGS,9073300,5/14/16 15:45,MDT,58,P
USGS,9073300,5/14/16 16:00,MDT,59,P
USGS,9073300,5/14/16 16:15,MDT,61,P
USGS,9073300,5/14/16 16:30,MDT,59,P
USGS,9073300,5/14/16 16:45,MDT,61,P
USGS,9073300,5/14/16 17:00,MDT,61,P
USGS,9073300,5/14/16 17:15,MDT,61,P
USGS,9073300,5/14/16 17:30,MDT,59,P
USGS,9073300,5/14/16 17:45,MDT,62,P
USGS,9073300,5/14/16 18:00,MDT,62,P
USGS,9073300,5/14/16 18:15,MDT,64,P
USGS,9073300,5/14/16 18:30,MDT,64,P
USGS,9073300,5/14/16 18:45,MDT,66,P
USGS,9073300,5/14/16 19:00,MDT,64,P
USGS,9073300,5/14/16 19:15,MDT,66,P
USGS,9073300,5/14/16 19:30,MDT,68,P
USGS,9073300,5/14/16 19:45,MDT,68,P
USGS,9073300,5/14/16 20:00,MDT,70,P
USGS,9073300,5/14/16 20:15,MDT,72,P
USGS,9073300,5/14/16 20:30,MDT,72,P
USGS,9073300,5/14/16 20:45,MDT,74,P
USGS,9073300,5/14/16 21:00,MDT,77,P
USGS,9073300,5/14/16 21:15,MDT,75,P
USGS,9073300,5/14/16 21:30,MDT,77,P
USGS,9073300,5/14/16 21:45,MDT,77,P
USGS,9073300,5/14/16 22:00,MDT,80,P
USGS,9073300,5/14/16 22:15,MDT,80,P
USGS,9073300,5/14/16 22:30,MDT,81,P
USGS,9073300,5/14/16 22:45,MDT,81,P
USGS,9073300,5/14/16 23:00,MDT,81,P
USGS,9073300,5/14/16 23:15,MDT,83,P
USGS,9073300,5/14/16 23:30,MDT,83,P
USGS,9073300,5/14/16 23:45,MDT,83,P
USGS,9073300,5/15/16 0:00,MDT,81,P
USGS,9073300,5/15/16 0:15,MDT,83,P
USGS,9073300,5/15/16 0:30,MDT,83,P
USGS,9073300,5/15/16 0:45,MDT,83,P
USGS,9073300,5/15/16 1:00,MDT,83,P
USGS,9073300,5/15/16 1:15,MDT,83,P
USGS,9073300,5/15/16 1:30,MDT,83,P
USGS,9073300,5/15/16 1:45,MDT,81,P
USGS,9073300,5/15/16 2:00,MDT,81,P
USGS,9073300,5/15/16 2:15,MDT,83,P
USGS,9073300,5/15/16 2:30,MDT,81,P
USGS,9073300,5/15/16 2:45,MDT,81,P
USGS,9073300,5/15/16 3:00,MDT,81,P
USGS,9073300,5/15/16 3:15,MDT,80,P
USGS,9073300,5/15/16 3:30,MDT,81,P
USGS,9073300,5/15/16 3:45,MDT,81,P
USGS,9073300,5/15/16 4:00,MDT,80,P
USGS,9073300,5/15/16 4:15,MDT,80,P
USGS,9073300,5/15/16 4:30,MDT,80,P
USGS,9073300,5/15/16 4:45,MDT,80,P
USGS,9073300,5/15/16 5:00,MDT,77,P
USGS,9073300,5/15/16 5:15,MDT,77,P
USGS,9073300,5/15/16 5:30,MDT,80,P
USGS,9073300,5/15/16 5:45,MDT,77,P
USGS,9073300,5/15/16 6:00,MDT,80,P
USGS,9073300,5/15/16 6:15,MDT,77,P
USGS,9073300,5/15/16 6:30,MDT,75,P
USGS,9073300,5/15/16 6:45,MDT,77,P
USGS,9073300,5/15/16 7:00,MDT,75,P
USGS,9073300,5/15/16 7:15,MDT,75,P
USGS,9073300,5/15/16 7:30,MDT,74,P
USGS,9073300,5/15/16 7:45,MDT,75,P
USGS,9073300,5/15/16 8:00,MDT,75,P
USGS,9073300,5/15/16 8:15,MDT,75,P
USGS,9073300,5/15/16 8:30,MDT,75,P
USGS,9073300,5/15/16 8:45,MDT,75,P
USGS,9073300,5/15/16 9:00,MDT,75,P
USGS,9073300,5/15/16 9:15,MDT,74,P
USGS,9073300,5/15/16 9:30,MDT,74,P
USGS,9073300,5/15/16 9:45,MDT,75,P
USGS,9073300,5/15/16 10:00,MDT,74,P
USGS,9073300,5/15/16 10:15,MDT,74,P
USGS,9073300,5/15/16 10:30,MDT,74,P
USGS,9073300,5/15/16 10:45,MDT,74,P
USGS,9073300,5/15/16 11:00,MDT,74,P
USGS,9073300,5/15/16 11:15,MDT,74,P
USGS,9073300,5/15/16 11:30,MDT,74,P
USGS,9073300,5/15/16 11:45,MDT,72,P
USGS,9073300,5/15/16 12:00,MDT,72,P
USGS,9073300,5/15/16 12:15,MDT,72,P
USGS,9073300,5/15/16 12:30,MDT,72,P
USGS,9073300,5/15/16 12:45,MDT,74,P
USGS,9073300,5/15/16 13:00,MDT,72,P
USGS,9073300,5/15/16 13:15,MDT,72,P
USGS,9073300,5/15/16 13:30,MDT,74,P
USGS,9073300,5/15/16 13:45,MDT,72,P
USGS,9073300,5/15/16 14:00,MDT,74,P
USGS,9073300,5/15/16 14:15,MDT,72,P
USGS,9073300,5/15/16 14:30,MDT,72,P
USGS,9073300,5/15/16 14:45,MDT,72,P
USGS,9073300,5/15/16 15:00,MDT,74,P
USGS,9073300,5/15/16 15:15,MDT,74,P
USGS,9073300,5/15/16 15:30,MDT,75,P
USGS,9073300,5/15/16 15:45,MDT,74,P
USGS,9073300,5/15/16 16:00,MDT,75,P
USGS,9073300,5/15/16 16:15,MDT,75,P
USGS,9073300,5/15/16 16:30,MDT,75,P
USGS,9073300,5/15/16 16:45,MDT,77,P
USGS,9073300,5/15/16 17:00,MDT,77,P
USGS,9073300,5/15/16 17:15,MDT,80,P
USGS,9073300,5/15/16 17:30,MDT,81,P
USGS,9073300,5/15/16 17:45,MDT,80,P
USGS,9073300,5/15/16 18:00,MDT,83,P
USGS,9073300,5/15/16 18:15,MDT,83,P
USGS,9073300,5/15/16 18:30,MDT,86,P
USGS,9073300,5/15/16 18:45,MDT,86,P
USGS,9073300,5/15/16 19:00,MDT,89,P
USGS,9073300,5/15/16 19:15,MDT,89,P
USGS,9073300,5/15/16 19:30,MDT,92,P
USGS,9073300,5/15/16 19:45,MDT,95,P
USGS,9073300,5/15/16 20:00,MDT,99,P
USGS,9073300,5/15/16 20:15,MDT,95,P
USGS,9073300,5/15/16 20:30,MDT,95,P
USGS,9073300,5/15/16 20:45,MDT,99,P
USGS,9073300,5/15/16 21:00,MDT,99,P
USGS,9073300,5/15/16 21:15,MDT,102,P
USGS,9073300,5/15/16 21:30,MDT,100,P
USGS,9073300,5/15/16 21:45,MDT,100,P
USGS,9073300,5/15/16 22:00,MDT,100,P
USGS,9073300,5/15/16 22:15,MDT,100,P
USGS,9073300,5/15/16 22:30,MDT,100,P
USGS,9073300,5/15/16 22:45,MDT,104,P
USGS,9073300,5/15/16 23:00,MDT,102,P
USGS,9073300,5/15/16 23:15,MDT,102,P
USGS,9073300,5/15/16 23:30,MDT,102,P
USGS,9073300,5/15/16 23:45,MDT,104,P
USGS,9073300,5/16/16 0:00,MDT,102,P
USGS,9073300,5/16/16 0:15,MDT,100,P
USGS,9073300,5/16/16 0:30,MDT,102,P
USGS,9073300,5/16/16 0:45,MDT,102,P
USGS,9073300,5/16/16 1:00,MDT,102,P
USGS,9073300,5/16/16 1:15,MDT,102,P
USGS,9073300,5/16/16 1:30,MDT,100,P
USGS,9073300,5/16/16 1:45,MDT,102,P
USGS,9073300,5/16/16 2:00,MDT,100,P
USGS,9073300,5/16/16 2:15,MDT,100,P
USGS,9073300,5/16/16 2:30,MDT,100,P
USGS,9073300,5/16/16 2:45,MDT,99,P
USGS,9073300,5/16/16 3:00,MDT,99,P
USGS,9073300,5/16/16 3:15,MDT,99,P
USGS,9073300,5/16/16 3:30,MDT,99,P
USGS,9073300,5/16/16 3:45,MDT,94,P
USGS,9073300,5/16/16 4:00,MDT,94,P
USGS,9073300,5/16/16 4:15,MDT,94,P
USGS,9073300,5/16/16 4:30,MDT,94,P
USGS,9073300,5/16/16 4:45,MDT,92,P
USGS,9073300,5/16/16 5:00,MDT,92,P
USGS,9073300,5/16/16 5:15,MDT,90,P
USGS,9073300,5/16/16 5:30,MDT,92,P
USGS,9073300,5/16/16 5:45,MDT,90,P
USGS,9073300,5/16/16 6:00,MDT,90,P
USGS,9073300,5/16/16 6:15,MDT,89,P
USGS,9073300,5/16/16 6:30,MDT,89,P
USGS,9073300,5/16/16 6:45,MDT,89,P
USGS,9073300,5/16/16 7:00,MDT,89,P
USGS,9073300,5/16/16 7:15,MDT,90,P
USGS,9073300,5/16/16 7:30,MDT,89,P
USGS,9073300,5/16/16 7:45,MDT,90,P
USGS,9073300,5/16/16 8:00,MDT,92,P
USGS,9073300,5/16/16 8:15,MDT,92,P
USGS,9073300,5/16/16 8:30,MDT,89,P
USGS,9073300,5/16/16 8:45,MDT,89,P
USGS,9073300,5/16/16 9:00,MDT,89,P
USGS,9073300,5/16/16 9:15,MDT,86,P
USGS,9073300,5/16/16 9:30,MDT,86,P
USGS,9073300,5/16/16 9:45,MDT,86,P
USGS,9073300,5/16/16 10:00,MDT,84,P
USGS,9073300,5/16/16 10:15,MDT,84,P
USGS,9073300,5/16/16 10:30,MDT,86,P
USGS,9073300,5/16/16 10:45,MDT,84,P
USGS,9073300,5/16/16 11:00,MDT,84,P
USGS,9073300,5/16/16 11:15,MDT,83,P
USGS,9073300,5/16/16 11:30,MDT,83,P
USGS,9073300,5/16/16 11:45,MDT,84,P
USGS,9073300,5/16/16 12:00,MDT,81,P
USGS,9073300,5/16/16 12:15,MDT,83,P
USGS,9073300,5/16/16 12:30,MDT,83,P
USGS,9073300,5/16/16 12:45,MDT,81,P
USGS,9073300,5/16/16 13:00,MDT,81,P
USGS,9073300,5/16/16 13:15,MDT,81,P
USGS,9073300,5/16/16 13:30,MDT,81,P
USGS,9073300,5/16/16 13:45,MDT,81,P
USGS,9073300,5/16/16 14:00,MDT,80,P
USGS,9073300,5/16/16 14:15,MDT,80,P
USGS,9073300,5/16/16 14:30,MDT,80,P
USGS,9073300,5/16/16 14:45,MDT,80,P
USGS,9073300,5/16/16 15:00,MDT,80,P
USGS,9073300,5/16/16 15:15,MDT,80,P
USGS,9073300,5/16/16 15:30,MDT,77,P
USGS,9073300,5/16/16 15:45,MDT,77,P
USGS,9073300,5/16/16 16:00,MDT,80,P
USGS,9073300,5/16/16 16:15,MDT,80,P
USGS,9073300,5/16/16 16:30,MDT,77,P
USGS,9073300,5/16/16 16:45,MDT,80,P
USGS,9073300,5/16/16 17:00,MDT,81,P
USGS,9073300,5/16/16 17:15,MDT,80,P
USGS,9073300,5/16/16 17:30,MDT,80,P
USGS,9073300,5/16/16 17:45,MDT,81,P
USGS,9073300,5/16/16 18:00,MDT,80,P
USGS,9073300,5/16/16 18:15,MDT,80,P
USGS,9073300,5/16/16 18:30,MDT,81,P
USGS,9073300,5/16/16 18:45,MDT,83,P
USGS,9073300,5/16/16 19:00,MDT,83,P
USGS,9073300,5/16/16 19:15,MDT,83,P
USGS,9073300,5/16/16 19:30,MDT,83,P
USGS,9073300,5/16/16 19:45,MDT,83,P
USGS,9073300,5/16/16 20:00,MDT,84,P
USGS,9073300,5/16/16 20:15,MDT,84,P
USGS,9073300,5/16/16 20:30,MDT,86,P
USGS,9073300,5/16/16 20:45,MDT,86,P
USGS,9073300,5/16/16 21:00,MDT,84,P
USGS,9073300,5/16/16 21:15,MDT,86,P
USGS,9073300,5/16/16 21:30,MDT,86,P
USGS,9073300,5/16/16 21:45,MDT,86,P
USGS,9073300,5/16/16 22:00,MDT,86,P
USGS,9073300,5/16/16 22:15,MDT,86,P
USGS,9073300,5/16/16 22:30,MDT,86,P
USGS,9073300,5/16/16 22:45,MDT,86,P
USGS,9073300,5/16/16 23:00,MDT,86,P
USGS,9073300,5/16/16 23:15,MDT,86,P
USGS,9073300,5/16/16 23:30,MDT,89,P
USGS,9073300,5/16/16 23:45,MDT,86,P
USGS,9073300,5/17/16 0:00,MDT,86,P
USGS,9073300,5/17/16 0:15,MDT,84,P
USGS,9073300,5/17/16 0:30,MDT,84,P
USGS,9073300,5/17/16 0:45,MDT,86,P
USGS,9073300,5/17/16 1:00,MDT,86,P
USGS,9073300,5/17/16 1:15,MDT,84,P
USGS,9073300,5/17/16 1:30,MDT,84,P
USGS,9073300,5/17/16 1:45,MDT,84,P
USGS,9073300,5/17/16 2:00,MDT,84,P
USGS,9073300,5/17/16 2:15,MDT,83,P
USGS,9073300,5/17/16 2:30,MDT,83,P
USGS,9073300,5/17/16 2:45,MDT,83,P
USGS,9073300,5/17/16 3:00,MDT,83,P
USGS,9073300,5/17/16 3:15,MDT,83,P
USGS,9073300,5/17/16 3:30,MDT,83,P
USGS,9073300,5/17/16 3:45,MDT,83,P
USGS,9073300,5/17/16 4:00,MDT,81,P
USGS,9073300,5/17/16 4:15,MDT,81,P
USGS,9073300,5/17/16 4:30,MDT,80,P
USGS,9073300,5/17/16 4:45,MDT,80,P
USGS,9073300,5/17/16 5:00,MDT,80,P
USGS,9073300,5/17/16 5:15,MDT,77,P
USGS,9073300,5/17/16 5:30,MDT,80,P
USGS,9073300,5/17/16 5:45,MDT,77,P
USGS,9073300,5/17/16 6:00,MDT,77,P
USGS,9073300,5/17/16 6:15,MDT,77,P
USGS,9073300,5/17/16 6:30,MDT,77,P
USGS,9073300,5/17/16 6:45,MDT,75,P
USGS,9073300,5/17/16 7:00,MDT,77,P
USGS,9073300,5/17/16 7:15,MDT,75,P
USGS,9073300,5/17/16 7:30,MDT,75,P
USGS,9073300,5/17/16 7:45,MDT,75,P
USGS,9073300,5/17/16 8:00,MDT,74,P
USGS,9073300,5/17/16 8:15,MDT,75,P
USGS,9073300,5/17/16 8:30,MDT,75,P
USGS,9073300,5/17/16 8:45,MDT,75,P
USGS,9073300,5/17/16 9:00,MDT,75,P
USGS,9073300,5/17/16 9:15,MDT,74,P
USGS,9073300,5/17/16 9:30,MDT,72,P
USGS,9073300,5/17/16 9:45,MDT,74,P
USGS,9073300,5/17/16 10:00,MDT,72,P
USGS,9073300,5/17/16 10:15,MDT,74,P
USGS,9073300,5/17/16 10:30,MDT,72,P
USGS,9073300,5/17/16 10:45,MDT,72,P
USGS,9073300,5/17/16 11:00,MDT,72,P
USGS,9073300,5/17/16 11:15,MDT,72,P
USGS,9073300,5/17/16 11:30,MDT,72,P
USGS,9073300,5/17/16 11:45,MDT,72,P
USGS,9073300,5/17/16 12:00,MDT,72,P
USGS,9073300,5/17/16 12:15,MDT,70,P
USGS,9073300,5/17/16 12:30,MDT,70,P
USGS,9073300,5/17/16 12:45,MDT,70,P
USGS,9073300,5/17/16 13:00,MDT,70,P
USGS,9073300,5/17/16 13:15,MDT,70,P
USGS,9073300,5/17/16 13:30,MDT,70,P
USGS,9073300,5/17/16 13:45,MDT,70,P
USGS,9073300,5/17/16 14:00,MDT,70,P
USGS,9073300,5/17/16 14:15,MDT,70,P
USGS,9073300,5/17/16 14:30,MDT,70,P
USGS,9073300,5/17/16 14:45,MDT,68,P
USGS,9073300,5/17/16 15:00,MDT,68,P
USGS,9073300,5/17/16 15:15,MDT,68,P
USGS,9073300,5/17/16 15:30,MDT,68,P
USGS,9073300,5/17/16 15:45,MDT,68,P
USGS,9073300,5/17/16 16:00,MDT,68,P
USGS,9073300,5/17/16 16:15,MDT,68,P
USGS,9073300,5/17/16 16:30,MDT,68,P
USGS,9073300,5/17/16 16:45,MDT,68,P
USGS,9073300,5/17/16 17:00,MDT,68,P
USGS,9073300,5/17/16 17:15,MDT,68,P
USGS,9073300,5/17/16 17:30,MDT,68,P
USGS,9073300,5/17/16 17:45,MDT,68,P
